Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
TCGA.AR.A2LL.01	0.00227444935669229	0.00027845332530504	0.00361275705398356	0	0.00885897691517624	0.0131005805829299	0.000304130376236829	0.0058516654153569	0.00719430628856723	0	0.0168196315758829	0	0.00429991055282313	0.0627165004847235	0	0.0580892467014171	0.00158805736056919	0	0.0266925044947656	0	0	0	9999	0.185885839163995	1.03248883308912	0.21168117048443
TCGA.E9.A1N8.01	0.000192536157753484	3.25175853292028e-06	0	0.000656748515412557	0	0.0368776486772528	0	0.0264929853480308	0	0	0	0.0075349873073903	0	0.0463069904286798	0.00755714749826403	0	0	0	0.00484089976808585	0	0	0	9999	0.0786856933772693	1.09143773534677	0.130463195459402
TCGA.E9.A247.01	0.0152526625074887	0	0.00849434523643636	0.00442381961451938	0	0.00992569242626516	0	0.00668391966645324	0.00414346959625045	0	0	0.00277135529260268	0	0.0205658473664319	0.00809866534083746	0.0336755665223712	0	0.00355122137307556	0.0126699980358871	0	0	0	9999	-0.00606631809091848	1.08549708602428	0.130256562978619
TCGA.D8.A27E.01	0.000377228039497404	9.76853376199678e-05	0.000183085621905958	0.0148919073535336	0	0.0271124123445466	0	0.0185291917761831	0.00653388236319901	0	0.00294127084071213	0	0.0102051116132522	0	0.00550979894266542	0.0656571631280924	0.00145082145433336	0	0.0359528569524106	0	0.0022548223472136	0	9999	0.0244089853503636	1.07769845733757	0.191697238115165
TCGA.EW.A1P0.01	0.0148796875857639	0	0.00419162490641238	0.00569687324654458	0	0.0390604933424161	0.00120489121112128	0.00855619321111933	0.00526808404275725	0	0.00283555771029169	0	0	0.0399593979072278	0.0129237531413744	0.0496563633509971	0	0	0.00423027177929906	0	0	0	9999	0.120830933213524	1.04946871289878	0.188463191435325
TCGA.C8.A1HF.01	0.0117964738931998	0	0.0298623088416299	0.061380523333972	0	0.0701882957094477	0.00187179815891406	0.0619151769690172	0.0245782674168444	0.00196001684427941	0	0.00526667445212283	0	0.00213888534177284	0.0404545755834186	0.127564998389693	0	0.000103972539006231	0.00546408096373121	0	0	0	9999	0.261267398959602	0.982415497569721	0.444546048437049
TCGA.E9.A244.01	0.0078274401502337	0	0.00463288523560007	0.011821781102365	0	0.0156655784526047	0	0.0210383297294077	0.00347575242356868	0	0	0	0	0.0493446045973959	0.0197364270953471	0.0357211646498278	0	0	0.00319218561062657	0	0	0	9999	0.138611428644045	1.05389429915092	0.172456149046977
TCGA.AO.A0JD.01	0.0192025454623116	0	0.00179645475145567	0.014525309821915	0	0.0321656955951091	0	0.0291600825323729	0.00675398034793771	0	0.00222715343517712	0.00239297491196611	0.00259075654149708	0.0244790520230755	0.0251139803952584	0.0481421880620638	0.00858011149899528	0	0.0170442286948656	0	0	0	9999	0.088230075677757	1.05081258501506	0.234174514074001
TCGA.A1.A0SO.01	0.0109816786513254	0	0.0125754382477886	0.00225704915477293	0	0.0121921762473672	0.000517940467721854	0.00676309396260256	0.00298460718809862	0	0.000273184234946866	0	0	0.0215989988303264	0.00659345153396571	0.0255733365672356	0	0	0.000590227223250714	0	0	0	9999	0.0208164190797056	1.08234468419953	0.102901182309402
TCGA.A8.A09T.01	0.000586207231527912	0	0	0.0101205297241502	0	0.0235298083576361	0	0.00480079984072384	0.0013822341295457	0	0	0.00287959004645808	0.00413416493940973	0.00560879008692117	0.00132961360593752	0.0497594544716545	0	0	0.0130730718583113	0	6.28165975198103e-05	0	9999	0.0915751585828819	1.06113720865936	0.117267080889796
TCGA.D8.A73X.01	0.0156668193820743	0	0.00146483965535132	0.00499818320962493	0	0.012965421114268	0	0.00766687850808797	0.00173434779434934	0	0.00109810045029494	0.00212025503128095	0	0.0924369522387731	0.00498459276943802	0.0488799059854835	0	0	0.0286025023709443	0	0	0	9999	0.232431103064977	1.02707943914981	0.222618798509971
TCGA.AC.A8OS.01	0.0230310428609556	0	0.00824837697090733	0.0681819197815331	0	0.0462295907217746	0	0.051206445480608	0.00804550037681587	0	0.0217457679924567	0	0.0169206199248426	0.00502392823778848	0.0278433022479914	0.0894172171181512	0	0	0.108262934076212	0	0	0	9999	0.155779334890907	1.02262472781464	0.474156645790037
TCGA.E2.A15C.01	0.049793040080709	0	0.0424861233986001	0.00618638845906791	0	0.0321258150627822	0	0.0294953762817986	0	0	0.00308702372753373	0	0	0.0179778872361564	0.0148000797985259	0.0441624836059528	0	0	0.0150158956395872	0	0	0	9999	0.0430659441378424	1.05256332489317	0.255130113290714
TCGA.BH.A18I.01	0.0288704154216468	0	0.0089980601538674	0.012514410326526	0	0.0623071749596256	0	0.0402483244789914	0.0193985737907693	0	0.00904474048735279	0	0.00159242398978193	0.0371167062834237	0.0520699033094466	0.075274220665538	0	0.0107921051356654	0.0484823892547399	0	0	0	9999	0.216046309235529	0.998620470466875	0.406709448257375
TCGA.EW.A1PF.01	0.0301324372125425	0	0.018931173450395	0	0	0.0363200093286046	0	0.0207400753359213	0.00892246904532664	0	0.00821876188563105	0	0	0.0778028366804993	0.0232543129025725	0.0856587641160812	0	0	0.0176234792222868	0	0	0	9999	0.173045877805308	1.02479179888386	0.327604319179861
TCGA.E2.A108.01	0.0348140758982202	0	0	0.14683860399402	0	0.153725633172039	0	0.130152831666708	0.043181617810746	0	0.00022701183604697	0	0.00717962974911958	0.0386427671456312	0.085468378744644	0.193886387902584	0	0	0.0671280631818663	0	0	0	9999	0.353769194906051	0.939974354090385	0.901245001101626
TCGA.HN.A2OB.01	0.0315954035546599	0	0.0144197266919553	0.0193766872259747	0	0.0292974762296191	0	0.0171895174683444	0.00430982906076867	0	0.0034859421242779	0.000386542983136567	0	0.0125598619555318	0.00762977757248413	0.073536244744071	0	0	0.0544914453307277	0	0	0	9999	0.0621017207597336	1.05408666663111	0.268278454941551
TCGA.B6.A0RU.01	0.0216796740493757	0	0.00902117972844832	0	0	0.0248103129706611	0	0.0166213878050866	0.0100887512111063	0	0	0.00591486577919039	0.00126128609699073	0.0393130653871846	0.0131399631312772	0.0548070762486984	0	0.00168984858792998	0.00788762597888962	0	0	0	9999	0.17179205863283	1.02092300447383	0.206235036974839
TCGA.AO.A0JC.01	0.574192436985815	0.0582657058375784	0	0.303818315801054	0	0.105826469941635	0.0448301450696731	0.132666953836381	0.110183496094391	0.0165935264612541	0.0339580644822744	0	0	0.0572389977004828	0.0797026347507314	0.165449236229252	0	0	0	0.00409766548918065	0	0	9999	0.576478099811617	0.81976138041414	1.6868236486797
TCGA.B6.A0RM.01	0.0101342739582681	0	0.000767509941769603	0.00683155146819243	0	0.026950297825151	0	0.00646691249228038	0.000931445597013005	0	0	0.00104306288547667	0	0	0.00565243990694313	0.036734705122356	0.00301504915547066	0	0.0428930210297949	0	0	0	9999	0.0461529733885418	1.07565763973394	0.141420269382716
TCGA.AC.A23H.11	0.016218826946765	0	0.0212384412993584	0.0363967137873925	0	0.0302080085925029	0	0.00385949152879977	0	0	0	0.0144455825842319	0.0163189054062034	0	0.00277345273765952	0.0861526333026886	0.000444931314533136	0	0.0942165059434797	0	0	0	9999	0.0795965238581025	1.05761244673167	0.322273493443615
TCGA.A8.A08G.01	0.0152888209168205	0	0.00393324013342519	0.0152263656295719	0	0.0203942502259615	0	0.0222081613126468	0.013605173163278	0	0.00680805378800173	0	0	0.0461671530356487	0.0243871422928988	0.0720032874068852	0	0	0.0176991678537389	0	0	0.00496782097093595	9999	0.133001321177992	1.03998026415691	0.262688636729813
TCGA.E9.A3Q9.01	0.02442755026996	0	0.0164368100687173	0.027261677589231	0	0.0272588835362536	0	0.0139047283694779	0	0	5.24442794849509e-06	0.00321494066852808	0.030426473764914	0	0.00713402631373575	0.107878425713183	0	0	0.0174910324115795	0	0	0	9999	0.0995304780972051	1.04483023264281	0.275439793133529
TCGA.C8.A1HL.01	0.000154360612570157	0.000284245640839535	0.000874008146917436	0	0	0.0291465492314649	0	0.00208113468617568	0.00438868453840427	0	0.00596319039484247	0	0	0.0710213619747404	0.00204703289584808	0.043032630177027	0	0	0.0136107355422095	0	0	0	9999	0.210160677884014	1.04281080305943	0.172603933841039
TCGA.C8.A3M8.01	0.0170869283217241	0	0.00536780041174561	0.00235821293336024	0	0.0159153782868049	0	0.00279552694180712	0.0035359564087664	0	0.00333040640015165	0	0	0.0506397740545286	0.00501996650776317	0.0299566235951719	0	0	0.00389773478630627	0	0	0	9999	0.0226893852810767	1.11543371617018	0.13990430864813
TCGA.MS.A51U.01	0.0212298804554737	0	0.0185136886714846	0.0441056102958946	0	0.0280746958496469	0	0.0395599331535137	0.0120298268328353	0	0.0131805509871213	0	0.0125929331332151	0.0122017818404784	0.0250908841589893	0.0502000103235652	0	0	0.0183610259601231	0	0	0	9999	0.0682666679679564	1.05478025504536	0.295140821662341
TCGA.AR.A24W.01	0.0151829087182701	0	0.0277914574844399	0.00958318163070814	0	0.0434249083690344	0	0.000609817320932614	0	0	0	0.000953944509707008	0.00271360578184638	0	0	0.0450359968737641	0	0.00780613821438374	0.0357911428061998	0	0	0	9999	0.017155454053643	1.06157402793823	0.188893101709286
TCGA.EW.A1P7.01	0.179866006337527	0.189629741893957	0	0.15137074248297	0	0.0436400435311117	0	0.168326128823095	0.0095536720165551	0	0.0237692795700375	0	0	0.138244845288286	0.0695385688090138	0.10855014963694	0	0	0.00544922009086885	0	0	0	9999	0.470666581595776	0.881521823460284	1.08793839848036
TCGA.A2.A04W.01	0.0144626098083089	0	0.0151514890989992	0.00440334793791651	0	0.0122183996692688	0	0.0023821187503992	0.0017529134830343	0	0.00330484830143471	0	0	0.076127730379955	0.00584390861485639	0.0323747301021646	0	0	0.00984520037497874	0	0	0	9999	0.205740403990258	1.03614773470997	0.177867296521316
TCGA.AC.A8OR.01	0.000209122067310889	0.000439098072474811	0.000442589232857254	0	0.00177798315072356	0.00971343277086449	0	0.00104613264034387	0.00827997572687983	0	0.00953351079220913	0	0.00153147182271793	0.0390397977347351	0.000731927157899732	0.023272454756043	0	0	0.00563281559505406	0	0	0	9999	0.147055011783862	1.06647412454627	0.101650311520114
TCGA.E2.A105.01	0.000522414610783657	5.58898683665694e-06	0.000477673505207146	0	0	0.0261387274314267	0	0.00446728847226969	0.00833225248749958	0	0.00288934469998313	0.00232425272436656	0	0.0512315166732847	0.00316270878083439	0.0143219908145927	0	0	0.00556955058023748	0	0	0.000908052640662894	9999	0.0777605602806667	1.10120744883547	0.120351362407985
TCGA.D8.A13Y.01	0.00660145018444733	0	0.00447002996173693	0.00111439312410063	0	0	0	0.0160699414266876	0	0	0	0.00408156635550113	0	0.0267949224446332	0	0.0366046008323277	0	0	2.67138438603895e-05	0	0	0	9999	0.0069503658916906	1.13151916133431	0.0957636181732949
TCGA.V7.A7HQ.01	0.0145778311555795	0	0.00984103127485569	0.00678421610430009	0	0	0	0.0188740009028404	0.00714494121879723	0	0	0.00498504531481997	0	0.0255443410866493	0.00238524044857506	0.0832078556039487	0	0	0.0167087186361641	0	0	0	9999	0.0798823647736462	1.07042063575865	0.19005322174653
TCGA.AR.A2LO.01	0.102917521007928	0	0.00601928652614629	0.0809924364966772	0	0.0728436121747946	0	0.0862892173754777	0.00907726177821952	0	0.00145718023788317	0	0.00697061621254346	0	0.0399040907000644	0.120470122580658	0	0.00540433056594803	0.0118622790468755	0	0	0	9999	0.219685563279642	1.00178538764978	0.544207954703216
TCGA.3C.AALI.01	0.0113304513423448	0.000591880257420145	0	0.0573979767598554	0	0	0	0.0476309886432833	0.0578382177360804	0	0.00754402041192551	0.00667725294276988	0	0.127369886802365	0.0431741418354189	0.0282855509246366	0	0.00627411004755409	0.0215921352130316	0	0	0.00102890199549759	9999	0.195533070653934	1.02339844621249	0.416735514912184
TCGA.E2.A1LS.01	0.017504602230036	0	0.00834103516386022	0.0108826847436498	0	0.0042063608535561	0	0.0116933676781204	0	0	0.00301153527328735	0	0.00146652411217995	0	0.0101084107339994	0.0381679249241428	0	0.00788711502144496	0	0	0	0	9999	0.0168857362398946	1.08168518153558	0.113269560734277
TCGA.BH.A18N.11	0.000808105194859266	0	0.0112952082369919	0	0	0.0815175286980175	0	0.0341643380907491	0	0	0.00936968454074128	0.00890740098207444	0.0248562542851548	0	0.00728460759925671	0.0867184263995934	0.00145506550958439	0	0.0568059265536604	0	0	0	9999	0.0503153940467562	1.06159764014055	0.323182546090683
